57257	3214	11014	309.3	湖北省	竹山	
57259	3202	11046	427.1	湖北省	房县	
57260	3234	11131	143.9	湖北省	丹江	
57265	3223	11140	91.2	湖北省	老河	
57355	3102	11022	335.0	湖北省	巴东	
57359	3121	11044	333.4	湖北省	兴山	
57361	3153	11116	331.0	湖北省	保康	
57362	3145	11040	939.3	湖北省	神农架	
57363	3148	11150	146.0	湖北省	南漳	
57368	3103	11138	139.0	湖北省	远安	
57439	3017	10856	1075.8	湖北省	利川	
57544	2928	10927	487.1	湖南省	龙山	
57554	2924	11010	320.9	湖南省	桑植	
57558	2908	11028	184.5	湖南省	张家界	
57445	3036	10943	602.2	湖北省	建始	
57447	3017	10928	458.0	湖北省	恩施	
57453	3046	11119	107.5	湖北省	夷陵区	
57458	3012	11040	616.8	湖北省	五峰	
57460	3049	11147	91.5	湖北省	当阳	
57461	3042	11118	134.3	湖北省	宜昌	
57464	3028	11111	144.2	湖北省	长阳	
57465	3023	11127	76.3	湖北省	宜都	
57466	3026	11145	54.6	湖北省	枝江	
57469	3011	11146	68.7	湖北省	松滋	
57540	2941	10909	771.8	湖北省	咸丰	
57541	3000	10929	535.6	湖北省	宣恩	
57543	2954	11002	538.7	湖北省	鹤峰	
57545	2932	10925	499.8	湖北省	来凤	
57669	2823	11113	129.4	湖南省	安化	
57740	2757	10936	349.7	湖南省	凤凰	
57743	2753	10948	177.6	湖南省	麻阳	
57562	2935	11122	118.1	湖南省	石门	
57564	2926	11108	104.0	湖南省	慈利	
57566	2927	11139	52.5	湖南省	临澧	
57640	2835	10927	344.3	湖南省	花垣	
57642	2842	10938	326.8	湖南省	保靖	
57643	2900	10950	272.6	湖南省	永顺	
57646	2837	10957	302.1	湖南省	古丈	
57649	2819	10944	209.6	湖南省	吉首	
57655	2828	11024	151.4	湖南省	沅陵	
57657	2813	11012	182.9	湖南省	泸溪	
57658	2801	11012	153.8	湖南省	辰溪	
57661	2855	11129	49.8	湖南省	桃源	
57514	2935	10613	325.0	重庆市	璧山	
57516	2935	10628	259.6	重庆市	沙坪坝	
57517	2917	10615	256.3	重庆市	江津	
57518	2920	10630	506.9	 重庆市	巴南	
57519	2909	10705	559.5	重庆市	南川	
57520	2950	10704	382.8	重庆市	长寿	
57522	2945	10725	273.1	重庆市	涪陵	
57744	2722	10910	356.1	湖南省	新晃	
57745	2727	10941	273.2	湖南省	芷江	
57749	2734	11000	261.2	湖南省	怀化	
57752	2755	11036	203.9	湖南省	溆浦	
57754	2721	11009	170.7	湖南省	洪江	
57758	2704	11035	324.7	湖南省	洞口	
57760	2742	11126	250.4	湖南省	冷水江	
57761	2745	11118	213.4	湖南省	新化	
57766	2714	11128	248.2	湖南省	邵阳市	
57767	2707	11102	266.6	湖南省	隆回	
57768	2719	11127	244.0	湖南省	新邵	
57860	2700	11117	284.3	湖南省	邵阳县	
57345	3124	10937	339.8	重庆市	巫溪	
57348	3101	10932	300.3	重庆市	奉节	
57349	3104	10952	275.9	重庆市	巫山	
57409	3011	10548	295.8	重庆市	潼南	
57425	3020	10720	430.5	重庆市	垫江	
57426	3041	10748	459.4	重庆市	梁平	
57432	3046	10824	188.8	重庆市	万州	
57523	2951	10744	290.4	重庆市	丰都	
57525	2919	10745	273.3	重庆市	武隆	
57536	2932	10847	608.8	重庆市	黔江	
57537	2918	10810	321.3	重庆市	彭水	
57612	2900	10639	475.9	重庆市	綦江	
57633	2850	10846	664.9	重庆市	西阳	
57635	2827	10859	364.0	重庆市	秀山	
57333	3157	10840	800.0	重庆市	 城☐ 	
57338	3111	10825	213.2	重庆市	开县	
57339	3057	10841	296.4	重庆市	云阳	
56181	3041	10342	543.3	四川省	崇州	
56183	3128	10335	1326.8	四川省	汶川	
56186	3120	10412	590.2	四川省	绵竹	
56187	3045	10352	548.9	四川省	温江	
56188	3100	10340	699.7	四川省	都江堰	
56189	3059	10356	582.9	四川省	彭州	
56190	3133	10433	520.6	四川省	安县	
56193	3225	10431	894.9	四川省	平武	
57437	3018	10802	326.3	重庆市	忠县	
57438	2959	10807	630.3	重庆市	石柱	
57502	2942	10542	395.3	重庆市	大足	
57505	2925	10535	324.0	重庆市	荣昌	
57506	2922	10554	351.8	重庆市	永川	
57509	2857	10656	325.7	重庆市	万盛	
57510	2951	10603	278.5	重庆市	铜梁	
57511	2951	10627	242.9	重庆市	北碚	
57512	2958	10617	231.2	重庆市	合川	
57513	2944	10637	465.5	重庆市	渝北	
57415	3028	10638	336.4	四川省	广安	
57416	3020	10656	391.5	四川省	邻水	
57417	3021	10617	315.1	四川省	武胜	
57420	3045	10711	419.0	四川省	大竹	
57503	2937	10507	351.4	四川省	内江	
57507	2920	10518	374.2	四川省	隆昌	
57600	2843	10504	264.2	四川省	江安	
57603	2849	10550	284.4	四川省	合江	
56194	3138	10427	598.4	四川省	北川	
56195	3148	10444	544.3	四川省	江油	
56196	3127	10444	523.7	四川省	绵阳	
56197	3109	10410	536.8	四川省	什邡	
56198	3119	10430	526.7	四川省	德阳	
56199	3102	10441	424.7	四川省	中江	
56272	3049	10353	559.7	四川省	郫县	
56273	3023	10249	1010.8	四川省	宝兴	
56276	3027	10349	468.2	四川省	新津	
56278	3004	10246	758.0	四川省	天全	
56279	3009	10256	683.9	四川省	芦山	
56280	3005	10307	692.4	四川省	名山	
56281	3011	10330	512.0	四川省	蒲江	
56284	3025	10329	502.6	四川省	邛崃 	
56285	3036	10331	525.3	四川省	大邑	
56287	2959	10300	629.4	四川省	雅安	
56288	3035	10355	495.8	四川省	双流	
56289	3012	10352	438.2	四川省	彭山	
56290	3047	10411	515.7	四川省	新都	
57604	2847	10523	369.4	四川省	纳溪	
57605	2802	10549	539.0	四川省	古蔺	
57608	2810	10526	378.6	四川省	叙永	
56295	3023	10433	449.7	四川省	简阳	
56296	3051	10426	449.5	四川省	金堂	
56297	3001	10409	437.7	四川省	仁寿	
56298	3008	10436	417.9	四川省	资阳	
56371	2955	10214	1322.4	四川省	泸定	
56373	2947	10251	763.7	四川省	荥经	
56374	3003	10158	2615.5	四川省	康定	
56376	2921	10238	1098.7	四川省	汉源	
56378	2914	10221	891.9	四川省	石棉	
56380	2953	10321	572.4	四川省	洪雅	
56381	3001	10331	497.4	四川省	丹棱	
56382	2944	10336	408.3	四川省	夹江	
56383	2950	10352	456.4	四川省	青神	
56384	2936	10329	447.9	四川省	峨眉	
56386	2934	10345	425.2	四川省	乐山	
56387	2914	10316	643.4	四川省	峨边	
56291	3058	10417	474.7	四川省	广汉	
57217	3214	10617	486.9	四川省	旺苍	
57237	3204	10802	675.0	四川省	万源	
57303	3144	10555	461.1	四川省	苍溪	
57304	3140	10510	517.7	四川省	梓潼	
57306	3135	10558	385.4	四川省	阆中	
57307	3106	10505	406.1	四川省	三台	
57308	3113	10523	422.5	四川省	盐亭	
57309	3059	10553	379.4	四川省	西充	
57313	3152	10646	416.3	四川省	巴中	
57314	3121	10604	406.9	四川省	南部	
57315	3132	10624	656.8	四川省	仪陇	
57317	3102	10625	326.1	四川省	蓬安	
57318	3104	10633	339.7	四川省	营山	
57320	3156	10713	483.1	四川省	通江	
57324	3135	10705	365.1	四川省	平昌	
57326	3122	10743	390.5	四川省	宣汉	
57328	3112	10730	344.4	四川省	达县	
56389	2912	10357	388.8	四川省	犍为	
56390	2940	10404	405.6	四川省	井研	
56391	3005	10349	416.6	四川省	眉山	
56393	2946	10451	370.9	四川省	资中	
56394	2927	10426	385.3	四川省	荣县	
56395	2931	10440	349.5	四川省	威远	
56396	2921	10446	353.8	四川省	自贡	
56399	2911	10459	307.4	四川省	富顺	
56474	2833	10210	1775.2	四川省	冕宁	
56475	2839	10231	1660.1	四川省	越西	
56480	2849	10332	565.2	四川省	马边	
56485	2816	10335	1254.8	四川省	雷波	
56487	2820	10308	1945.1	四川省	美姑	
56490	2857	10354	425.2	四川省	沐川	
56492	2848	10436	342.1	四川省	宜宾	
56493	2851	10458	294.0	四川省	南溪	
56494	2839	10409	463.2	四川省	屏山	
56496	2819	10514	330.0	四川省	兴文	
57329	3106	10751	468.5	四川省	开江	
57401	3052	10522	384.3	四川省	射洪	
57402	3046	10542	395.5	四川省	蓬溪	
57405	3030	10533	355.3	四川省	遂宁	
57407	3017	10502	463.8	四川省	乐至	
57408	3007	10521	339.6	四川省	安岳	
57411	3047	10606	311.0	四川省	高坪	
57413	3051	10658	296.2	四川省	渠县	
57414	3033	10627	396.0	四川省	岳池	
56598	2708	10444	1538.1	贵州省	赫章	
56691	2652	10417	2238.6	贵州省	威宁	
56693	2635	10452	1817.2	贵州省	水城	
57606	2808	10650	972.7	贵州省	桐梓	
57609	2835	10542	318.0	贵州省	赤水	
57828	2630	10735	983.9	贵州省	麻江	
57829	2612	10748	964.2	贵州省	丹寨	
57832	2658	10840	627.8	贵州省	三穗	
57834	2641	10818	643.1	贵州省	台江	
57835	2643	10826	528.4	贵州省	剑河	
56498	2809	10430	550.2	四川省	筠连	
56499	2823	10447	369.4	四川省	珙县	
56592	2826	10431	360.9	四川省	高县	
56593	2835	10455	281.9	四川省	长宁	
57204	3235	10514	802.0	四川省	青川	
57206	3226	10551	513.5	四川省	广元	
57208	3201	10528	537.4	四川省	剑阁	
57216	3221	10650	580.5	四川省	南江	
57717	2732	10650	975.0	贵州省	遵义县	
57718	2706	10644	1039.2	贵州省	息烽	
57719	2704	10658	1280.7	贵州省	开阳	
57720	2753	10710	890.3	贵州省	绥阳	
57722	2746	10728	792.9	贵州省	湄潭	
57723	2759	10743	710.5	贵州省	凤冈	
57728	2704	10728	1097.9	贵州省	瓮安 	
57729	2714	10753	621.3	贵州省	余庆	
57731	2757	10815	417.7	贵州省	思南	
57732	2801	10824	458.0	贵州省	印江	
57734	2734	10814	468.5	贵州省	石阡	
57837	2624	10804	840.0	贵州省	雷山	
57839	2614	10909	569.4	贵州省	黎平	
57840	2654	10912	402.4	贵州省	天柱	
57844	2641	10911	344.0	贵州省	锦屏	
57911	2640	10639	1324.2	贵州省	白云	
57913	2627	10659	1094.7	贵州省	龙里	
57914	2625	10640	1149.8	贵州省	花溪	
57915	2638	10646	1104.9	贵州省	乌当	
57614	2820	10613	1179.0	贵州省	习水	
57623	2853	10736	684.6	贵州省	道真	
57625	2833	10727	678.2	贵州省	正安	
57634	2831	10753	658.0	贵州省	务川	
57636	2834	10830	335.4	贵州省	沿河	
57637	2815	10807	524.2	贵州省	德江	
57647	2809	10911	406.9	贵州省	松桃	
57707	2718	10517	1511.5	贵州省	毕节	
57708	2709	10536	1701.2	贵州省	大方	
57710	2748	10624	891.0	贵州省	仁怀	
57735	2711	10849	405.3	贵州省	岑巩	
57736	2742	10851	370.7	贵州省	江口	
57737	2702	10807	548.3	贵州省	施秉	
57738	2703	10825	517.0	贵州省	镇远	
57739	2714	10853	375.6	贵州省	玉屏	
57741	2743	10911	283.5	贵州省	铜仁	
57742	2731	10912	885.3	贵州省	万山	
57800	2646	10522	1458.6	贵州省	纳雍	
57803	2702	10601	1234.5	贵州省	黔西	
57805	2641	10546	1320.8	贵州省	织金	
57811	2651	10636	1241.3	贵州省	修文	
57813	2634	10628	1265.8	贵州省	清镇	
57814	2625	10616	1299.2	贵州省	平坝	
57816	2635	10644	1224.9	贵州省	贵阳	
57821	2642	10730	926.5	贵州省	福泉	
57822	2654	10754	836.5	贵州省	黄平	
57824	2635	10714	1005.7	贵州省	贵定	
57825	2636	10759	721.2	贵州省	凯里	
57713	2742	10653	844.0	贵州省	 红花岗	
57714	2728	10614	943.0	贵州省	金沙	
57129	3259	10743	447.5	陕西省	 西乡	
57231	3232	10832	505.0	陕西省	紫阳	
57232	3303	10816	485.0	陕西省	石泉	
57233	3254	10830	414.3	陕西省	汉阴	
57238	3232	10754	695.1	陕西省	镇巴	
57827	2619	10732	970.2	贵州省	都匀	
57247	3219	10854	439.5	陕西省	岚皋	
57248	3224	10920	430.0	陕西省	平利	
57254	3249	11007	323.7	陕西省	白河	
57343	3154	10932	994.6	陕西省	镇坪	
57242	3251	10922	286.5	陕西省	旬阳	
